customer_id,first_name,last_name,email_id,gender,birthdate,street_address,zipcode,city,state,phone_number,active
964,Reinold,Tillman,rtillmanqr@uiuc.edu,Male,5/24/1966,85661 Sullivan Pass,66205,Shawnee Mission,Kansas,417-969-6009,TRUE
965,Jaquenette,Durram,jdurramqs@ning.com,Female,6/9/2000,8 Randy Center,60624,Chicago,Illinois,149-993-4457,TRUE
966,Gonzales,Kellick,gkellickqt@mozilla.org,Male,6/13/1975,653 Tomscot Street,61110,Rockford,Illinois,240-787-9168,TRUE
967,Alyss,Weir,aweirqu@slashdot.org,Female,3/6/1990,9 Derek Street,40745,London,Kentucky,905-966-9228,TRUE
968,Ali,Perot,aperotqv@spotify.com,Male,12/11/1951,76 Ronald Regan Road,32405,Panama City,Florida,902-234-1607,TRUE
969,Amalee,Demogeot,ademogeotqw@amazon.de,Female,11/15/1978,02 Mariners Cove Court,77276,Houston,Texas,100-457-4861,TRUE
970,Jordain,Albasini,jalbasiniqx@reference.com,Female,7/28/1980,7 Surrey Lane,33963,Naples,Florida,909-855-3473,TRUE
971,Fletcher,Keefe,fkeefeqy@sciencedirect.com,Male,1/20/1940,501 Johnson Crossing,85205,Mesa,Arizona,400-345-8460,TRUE
972,Lyle,Moverley,lmoverleyqz@telegraph.co.uk,Male,4/8/1947,1 Red Cloud Place,93111,Santa Barbara,California,668-886-4214,TRUE
973,Juditha,Gingell,jgingellr0@japanpost.jp,Female,2/9/1973,198 Farmco Crossing,48092,Warren,Michigan,835-332-5666,TRUE
974,Ranee,Ollenbuttel,rollenbuttelr1@vistaprint.com,Female,2/24/2004,25 Mosinee Junction,23203,Richmond,Virginia,901-869-0892,FALSE
975,Tove,Render,trenderr2@dion.ne.jp,Female,3/17/1987,82560 Northwestern Way,30066,Marietta,Georgia,657-934-9488,FALSE
976,Ailey,Nuttey,anutteyr3@un.org,Female,5/27/1951,43771 Moulton Avenue,84105,Salt Lake City,Utah,582-974-7496,TRUE
977,Guy,Warlow,gwarlowr4@foxnews.com,Male,5/5/1951,2 Magdeline Road,33175,Miami,Florida,646-843-5701,TRUE
978,Corinne,Lipprose,clipproser5@people.com.cn,Female,6/21/1986,358 Nova Terrace,27710,Durham,North Carolina,668-811-1506,FALSE
979,Daveta,Tilburn,dtilburnr6@bloglovin.com,Female,11/4/2003,38297 Forest Run Place,76796,Waco,Texas,105-665-8273,TRUE
980,Roze,Griffitts,rgriffittsr7@nsw.gov.au,Female,6/4/1952,84 Service Avenue,45296,Cincinnati,Ohio,805-650-4472,TRUE
981,Jackie,Ortner,jortnerr8@kickstarter.com,Male,9/18/1958,30097 John Wall Road,64114,Kansas City,Missouri,352-350-4062,FALSE
982,Sandy,Priditt,spridittr9@eepurl.com,Male,11/1/1983,23 Lotheville Crossing,40576,Lexington,Kentucky,460-840-4783,TRUE
983,Waverly,Raffles,wrafflesra@naver.com,Male,6/22/1997,4 Lakewood Gardens Court,79989,El Paso,Texas,747-211-9216,TRUE
984,Adaline,Shyre,ashyrerb@timesonline.co.uk,Female,10/26/1989,28803 Arkansas Point,77305,Conroe,Texas,193-991-1842,TRUE
985,Felix,Wallis,fwallisrc@mediafire.com,Male,6/10/1973,87380 Towne Road,29905,Beaufort,South Carolina,988-692-1269,TRUE
986,Mela,Hannah,mhannahrd@purevolume.com,Female,9/4/1983,2 Del Sol Point,55188,Saint Paul,Minnesota,255-875-0005,TRUE
987,Sherm,Fiddiman,sfiddimanre@foxnews.com,Male,12/20/2001,94393 Ronald Regan Place,10125,New York City,New York,602-944-5938,FALSE
988,Brittni,Humbey,bhumbeyrf@cbc.ca,Female,8/17/1951,193 Michigan Crossing,20078,Washington,District of Columbia,275-754-4509,FALSE
989,Lowrance,Krahl,lkrahlrg@ezinearticles.com,Male,6/11/1980,585 Golf Point,55564,Young America,Minnesota,791-887-9405,FALSE
990,Adella,Da Costa,adacostarh@xing.com,Female,8/13/1995,90728 Riverside Alley,15286,Pittsburgh,Pennsylvania,303-261-0224,TRUE
991,Donica,Meggison,dmeggisonri@drupal.org,Female,7/26/2000,69723 Annamark Park,30328,Atlanta,Georgia,157-569-5788,FALSE
992,Thomasina,Pyrton,tpyrtonrj@gmpg.org,Female,8/8/1958,2125 Canary Avenue,78783,Austin,Texas,254-722-8828,TRUE
993,Amerigo,Brisseau,abrisseaurk@sciencedirect.com,Male,8/18/1991,0513 Fieldstone Place,55487,Minneapolis,Minnesota,344-757-8777,TRUE
994,Randa,Durdy,rdurdyrl@ocn.ne.jp,Female,2/18/1993,2 Boyd Point,77020,Houston,Texas,695-779-8349,TRUE
995,Therese,Freiburger,tfreiburgerrm@facebook.com,Female,3/7/1994,3 Rutledge Drive,35231,Birmingham,Alabama,316-285-2737,TRUE
996,Stavro,Starling,sstarlingrn@sogou.com,Male,1/4/2003,0 Warrior Junction,47805,Terre Haute,Indiana,264-459-1674,TRUE
997,Ashlan,Smardon,asmardonro@technorati.com,Female,7/8/1982,4 Burning Wood Junction,46266,Indianapolis,Indiana,243-518-8138,TRUE
998,Marcelle,Benedito,mbeneditorp@nhs.uk,Female,4/6/2004,23056 Eagle Crest Road,10105,New York City,New York,249-879-7918,FALSE
999,Rube,Bumpas,rbumpasrq@wikimedia.org,Male,4/19/1978,60 Lerdahl Road,51105,Sioux City,Iowa,273-293-7557,TRUE
1000,Randolph,Emons,remonsrr@hud.gov,Male,10/22/1997,73 Starling Junction,92640,Fullerton,California,684-915-5900,TRUE
